m2682_meta_date_auto,m1855_meta_assessment_date,m1725_meta_interview_type,m0489_meta_survey_round,calc_adm2_local,m0303_meta_adm1_pcode,m0304_meta_adm2_pcode,m0305_meta_adm3_pcode,m0306_meta_adm4_pcode_other,m0306_meta_adm4_pcode,admin_4_name_txt_calc,s1534_loc_loc_access,m0342_loc_site_type_multiple,m0342_loc_site_type_multiple_other,m1690_loc_depart_hh,m1541_loc_num_depart_hh_period,m1540_loc_num_depart_ind_period,m0349_loc_depart_period,m2990_loc_depart_internal,m2991_loc_depart_known,m1577_loc_main_dest_adm1,m1584_loc_main_depart_reason,m1584_loc_main_depart_reason_other,m1535_loc_arrival_time,m1537_loc_num_arrivals_hh,m1536_loc_num_arrival_ind_period,m2968_loc_num_men_idp,m2969_loc_num_women_idp,m2970_loc_num_children_idp,m0310_loc_num_idp_ind,m1727_loc_main_group_arrival_date,m2684_loc_arrivals_from_list,m2686_loc_arrivals_origin_adm1,m2685_loc_arrivals_origin_adm2,m2687_loc_arrivals_origin_adm3,m0329_loc_reason_disp_idp,m0329_loc_reason_disp_idp_other,m2688_loc_arrivals_site_type,m2688_loc_arrivals_site_type_other,m2967_loc_idp_reason_chose_loc,m2967_loc_idp_reason_chose_loc_other,s2878_loc_top_3_priority_need_idp,s2878_loc_top_3_priority_need_idp/food,s2878_loc_top_3_priority_need_idp/health,s2878_loc_top_3_priority_need_idp/sanitation,s2878_loc_top_3_priority_need_idp/shelter,s2878_loc_top_3_priority_need_idp/transport,s2878_loc_top_3_priority_need_idp/accommodation,s2878_loc_top_3_priority_need_idp/clothes,s2878_loc_top_3_priority_need_idp/communication,s2878_loc_top_3_priority_need_idp/recognition_qualifications,s2878_loc_top_3_priority_need_idp/dnk,s2878_loc_top_3_priority_need_idp/legal_consular,s2878_loc_top_3_priority_need_idp/education,s2878_loc_top_3_priority_need_idp/drinking_water,s2878_loc_top_3_priority_need_idp/employment,s2878_loc_top_3_priority_need_idp/reunification,s2878_loc_top_3_priority_need_idp/cash,s2878_loc_top_3_priority_need_idp/kindergarten,s2878_loc_top_3_priority_need_idp/information,s2878_loc_top_3_priority_need_idp/electricity,s2878_loc_top_3_priority_need_idp/language,s2878_loc_top_3_priority_need_idp/medicines,s2878_loc_top_3_priority_need_idp/none,s2878_loc_top_3_priority_need_idp/nfi,s2878_loc_top_3_priority_need_idp/other,s2878_loc_top_3_priority_need_idp/hygiene,s2878_loc_top_3_priority_need_idp/pnta,s2878_loc_top_3_priority_need_idp/protection,s2878_loc_top_3_priority_need_idp/reporting,s2878_loc_top_3_priority_need_idp/pss,s2878_loc_top_3_priority_need_idp/school_supplies,s2878_loc_top_3_priority_need_idp/security,s2878_loc_top_3_priority_need_idp/child_spaces,s2878_loc_top_3_priority_need_idp/return_support,s2878_loc_top_3_priority_need_idp/business,s2878_loc_top_3_priority_need_idp/vocational,s2878_loc_top_3_priority_need_idp/wash,s2878_loc_top_3_priority_need_idp_other,m2689_loc_arrivals_settle_adm4_other,m2689_loc_arrivals_settle_adm4,m2689_loc_arrivals_settle_adm4_zwe,m1461_loc_return_obs_unit,m0847_loc_num_return_idp_hh,m2971_loc_num_men_return,m2972_loc_num_women_return,m2973_loc_num_children_return,m0851_loc_num_return_idp_ind,s1322_loc_return_main_arrival,m2690_loc_returnees_from_list,m2691_loc_area_disp_returnees_adm0,m2691_loc_area_disp_returnees_adm0_other,m2692_loc_reason_return,m2692_loc_reason_return/returned_assistance,m2692_loc_reason_return/rejoin_family,m2692_loc_reason_return/no_assistance_found,m2692_loc_reason_return/other,m2692_loc_reason_return_other,m2693_loc_returnees_site_type,m2693_loc_returnees_site_type_other,m2694_loc_top_3_priority_need_returnee,m2694_loc_top_3_priority_need_returnee/food,m2694_loc_top_3_priority_need_returnee/health,m2694_loc_top_3_priority_need_returnee/sanitation,m2694_loc_top_3_priority_need_returnee/shelter,m2694_loc_top_3_priority_need_returnee/transport,m2694_loc_top_3_priority_need_returnee/accommodation,m2694_loc_top_3_priority_need_returnee/clothes,m2694_loc_top_3_priority_need_returnee/communication,m2694_loc_top_3_priority_need_returnee/recognition_qualifications,m2694_loc_top_3_priority_need_returnee/dnk,m2694_loc_top_3_priority_need_returnee/legal_consular,m2694_loc_top_3_priority_need_returnee/education,m2694_loc_top_3_priority_need_returnee/drinking_water,m2694_loc_top_3_priority_need_returnee/employment,m2694_loc_top_3_priority_need_returnee/reunification,m2694_loc_top_3_priority_need_returnee/cash,m2694_loc_top_3_priority_need_returnee/kindergarten,m2694_loc_top_3_priority_need_returnee/information,m2694_loc_top_3_priority_need_returnee/electricity,m2694_loc_top_3_priority_need_returnee/language,m2694_loc_top_3_priority_need_returnee/medicines,m2694_loc_top_3_priority_need_returnee/none,m2694_loc_top_3_priority_need_returnee/nfi,m2694_loc_top_3_priority_need_returnee/other,m2694_loc_top_3_priority_need_returnee/hygiene,m2694_loc_top_3_priority_need_returnee/pnta,m2694_loc_top_3_priority_need_returnee/protection,m2694_loc_top_3_priority_need_returnee/reporting,m2694_loc_top_3_priority_need_returnee/pss,m2694_loc_top_3_priority_need_returnee/school_supplies,m2694_loc_top_3_priority_need_returnee/security,m2694_loc_top_3_priority_need_returnee/child_spaces,m2694_loc_top_3_priority_need_returnee/return_support,m2694_loc_top_3_priority_need_returnee/business,m2694_loc_top_3_priority_need_returnee/vocational,m2694_loc_top_3_priority_need_returnee/wash,m2694_loc_top_3_priority_need_returnee/agricultural_inputs,m2694_loc_top_3_priority_need_returnee_other,m2695_loc_returnees_settle_adm4_other,m2695_loc_returnees_settle_adm4,m2695_loc_returnees_settle_adm4_zwe,remarks,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index
22/11/2024,22/11/2024,remote_inperson,B2_01,District,MW3,MW312,MW31205,,31201083146,Nkaya,yes,dispersed,,yes,5,17,01/05/2024,yes,yes,MW3,climate_floods,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Close to Nkaya clinic,15167158,ab356399-3825-473b-9ee7-844b2898986f,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,279
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW312,MW31206,Tchona,Tchona,,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,15167547,46e87638-989f-4395-9784-7c33b61f2fc3,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,280
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW312,MW31206,,31201129209,Govati,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,15167548,bb24aa86-9b95-4b35-9089-605a813e30a1,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,281
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW312,MW31206,,31201143232,Kuthambo (B),yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,15167549,6765bac3-3669-4df7-9488-db3463eddf27,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,282
22/11/2024,22/11/2024,phone,B2_01,District,MW3,MW312,MW31206,,31201145239,Tsite,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The villages are very scattered at very much distant from one another.This GVH is very far close to Neno thus the use of phone call.,15167550,dc748351-6a9a-4795-86c5-9cbafb86e125,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,283
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW312,MW31206,,31201130211,Chizungu,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,During rainy season this area becomes difficult to travel to due to stick Mud.,15167551,5904b96b-7159-449d-b95a-963ef64e8f92,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,284
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,,30901068110,Makorya (A),yes,collective_centre,,yes,3,11,01/10/2023,no,,,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,15167578,04952855-d52a-46d1-a731-7f89929f3994,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,285
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,,30901118178,Chimenya,yes,collective_centre,,yes,3,16,01/10/2023,yes,yes,MW3,climate_drought,,yes,3,13,3,3,7,13,01/11/2023,diff_adm3,MW3,MW309,MW30901,climate_floods,,dispersed,,economic,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901118178,,dnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,15167579,1f40f514-7e01-4d22-b1c8-3f47527bdee6,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,286
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,,30901116179,Mphonde,yes,collective_centre,,yes,85,328,01/08/2024,no,,,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,4,3,4,8,15,01/08/2024,diff_adm2,,,rejoin_family,0,1,0,0,,other,They have constructed their own houses,food nfi cash,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901116180 30901116327,,None,15167580,67ccc8b8-c345-4e0c-a257-f7762a0c5b70,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,287
22/11/2024,22/11/2024,inperson_paper,B2_01,District,MW3,MW309,MW30901,,30901133214,Manjalende,yes,collective_centre,,yes,55,242,01/08/2024,both,yes,MW1,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,15167582,b91318c5-889d-4fc1-b641-caae5443c6b9,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,288
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,,30901160255,Phalombe,yes,collective_centre,,yes,13,30,01/10/2023,both,yes,MW1,climate_drought,,yes,15,77,14,14,49,77,01/04/2024,diff_adm3,MW3,MW309,MW30901,nonclimate_disaster,,dispersed,They are on rentals,economic,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901160255,,yes,11,6,10,7,23,01/08/2024,same_adm3,,,rejoin_family,0,1,0,0,,dispersed,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901160255,,None,15167583,90dfe6e4-9709-4fd4-8375-2cc9374e3dac,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,289
21/11/2024,22/11/2024,phone,B2_01,District,MW3,MW312,MW31206,,31201128209,Govati,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,15167603,c4ac7a2d-accf-49b4-9251-94879abbd856,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,290
15/11/2024,15/11/2024,inperson_mobile,B2_01,District,MW3,MW308,MW30805,,30805004007,Chanje,yes,dispersed,,yes,77,334,01/11/2023,,yes,MW1,climate_drought,,yes,117,449,69,48,332,449,01/12/2023,same_adm3,MW3,MW308,MW30805,climate_floods,,dispersed,,other,They went there to buy land because there are some Highlands where floods don't reach,food drinking_water other,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agricultural inputs,,30805003007,,yes,160,142,166,403,711,01/10/2023,same_adm3,,,other,0,0,0,1,They were waiting for cyclone waters to pass,dispersed,,food other drinking_water,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Agricultural inputs,,30805003007,,,15167801,3e6c4ed6-8b2b-4a1c-b3b5-3a87b726c5fe,22/11/2024,,,submitted_via_web,mwi_dtm_enum,vzexMkjAHGW6VZhXoLutJU,,291
18/11/2024,18/11/2024,remote_inperson,B2_01,District,MW3,MW308,MW30806,,30806023034,Khwalala,yes,dispersed,,yes,150,363,01/10/2023,,yes,MW3,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,65,25,40,109,174,01/12/2023,diff_adm0,MOZ,,returned_assistance other,1,0,0,1,They were also meeting violence,dispersed,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30806023038 30806029045 30806023034,,,15167802,a563c4bd-7d22-46e4-b85c-2a3aa015ddd0,22/11/2024,,,submitted_via_web,mwi_dtm_enum,vzexMkjAHGW6VZhXoLutJU,,292
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,,30901114086,Mwenye,yes,collective_centre,,yes,59,265,01/10/2023,both,yes,MW1,climate_drought,,yes,12,53,7,10,36,53,01/10/2023,diff_adm3,MW3,MW309,MW30901,climate_floods,,dispersed,Few afford to buy a piece of for construction of their houses while majority are just given the piece of land to construct their houses and others are on rentals,economic,,food clothes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901114086 30901118183,,yes,10,7,9,31,47,01/06/2024,diff_adm2,,,rejoin_family,0,1,0,0,,dispersed,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901114086 30901118183,,None,15167922,570a5afe-b16d-4baf-8e62-153f9abddae5,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,293
22/11/2024,22/11/2024,remote_inperson,B2_01,District,MW3,MW312,MW31205,,31201101180,Kamowatimwa [A],yes,informal_settlement,,no,,,,,,,,,yes,4,22,5,7,10,22,01/07/2024,diff_adm2,MW3,MW307,,climate_floods,,dispersed,,climatic,,food shelter health,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Simiya,31201101181 31201101180,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Close to Maize meal shelter,15168163,a216e18d-8236-428c-ade4-ff90b25c90df,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,294
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW304,MW30403,,30403013057,Kadewere,yes,dispersed,,yes,4,15,01/11/2023,both,yes,MW3,climate_drought,,yes,1,2,1,1,0,2,01/09/2024,diff_adm2,MW3,MW303,,nonclimate_disaster,,dispersed,RENTAL ,economic,,food shelter health,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30403020057,,yes,5,5,5,5,15,01/07/2024,same_adm3,,,rejoin_family,0,1,0,0,,dispersed,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30403013057,,They  facing  challenge  to access  safe water,15168331,274125aa-48f3-492d-abe5-aaa395df4635,22/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,295
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW304,MW30403,,30403015071,Chimbalanga,yes,dispersed,,yes,1,4,01/09/2023,yes,yes,MW3,other,LOOKING FOR  JOBS ,yes,3,3,0,3,0,3,01/05/2024,diff_adm3,MW3,MW304,MW30406 MW30402,conflict_displacement,,dispersed,,network,,food shelter health,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30403016071 30403015055,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15168334,6be6affa-9cb2-4218-b176-c5e79c6dc29c,22/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,296
22/11/2024,22/11/2024,remote_inperson,B2_01,District,MW3,MW312,MW31205,Mtandiwa,,,yes,dispersed,,no,,,,,,,,,yes,3,15,3,5,7,15,01/04/2024,diff_adm2,MW3,MW301,,climate_drought,,dispersed,,economic,,food shelter health,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31201099253 31201099261 31201123282,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Near Mululu school,15168351,5d49f445-d720-4c13-9fae-d4b96bf2891c,22/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,297
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30209,,30205015043,Muyaya,yes,dispersed,,no,,,,,,,,,yes,8,21,8,10,3,21,01/10/2023,diff_adm3,MW3,MW302,MW30201 MW30210,climate_drought,,dispersed,,livelihood,,food accommodation nfi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30205012034 30205016046,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,People in the village are affected by drought where most famillies are food insecure,15168653,3032fac4-142a-40ec-bec8-0f790edce61f,22/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,298
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30209,,30205001001,Tandauko,yes,dispersed,,no,,,,,,,,,yes,11,32,18,5,9,32,01/04/2024,diff_adm3,MW3,MW302,MW30206 MW30201,climate_drought,,informal_settlement,,livelihood,,food cash nfi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30205001001,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Farming area where they were cultivating rice  in the GVH are covered by water  
Lack of food in most households in the GVH",15168655,c8318949-4343-4c03-ab30-5d0e376010f2,22/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,299
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30209,,30205007020,Mbando,yes,dispersed,,no,,,,,,,,,yes,3,15,5,5,5,15,01/09/2024,diff_adm3,MW3,MW302,MW30201,climate_drought,,dispersed,,livelihood,,food accommodation drinking_water,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30205007020,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Village is prone to flooding, strong winds and Drought. Outbreak of some diseases like cholera ",15168656,4471a881-8ac6-4d4e-a681-4a7f5eed9e20,22/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,300
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW304,MW30408,,30406018044,Mauwa,yes,dispersed,,yes,35,93,01/10/2023,both,yes,MW1,climate_drought,,yes,27,87,27,20,40,87,01/10/2023,diff_adm2,MW3,MW305,,other,Work,dispersed,,other,Transferred to work at schools and health centers with the location,shelter food,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30406018044 30406020051 30406019043,,yes,3,5,3,3,11,01/10/2024,diff_adm0,MOZ,,rejoin_family,0,1,0,0,,dispersed,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30406018044 30406020048 30406021053,,,15173260,589386cd-d1da-408f-804f-7048e3b5016c,23/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,301
15/11/2024,15/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30215,,30210002104,Nyambi,yes,informal_settlement,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,400,500,1000,500,2000,01/04/2024,same_adm3,,,no_assistance_found,0,0,1,0,,informal_settlement,,food cash shelter,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30210002104,,,15175603,dbd90f5b-2d3b-4c76-b931-eaf5cb1b68d4,23/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,302
15/11/2024,15/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30215,,30210024133,Maisi,yes,informal_settlement,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,100,150,200,150,500,01/08/2024,same_adm3,,,no_assistance_found,0,0,1,0,,informal_settlement,,food cash hygiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,30210024133,,,15175604,4c6aecf3-02af-4261-bb1a-72acceffb9f1,23/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,303
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30906,Mphale ,,,yes,collective_centre,,no,,,,,,,,,yes,15,40,8,8,24,40,01/11/2023,same_adm3,MW3,MW309,MW30906,climate_drought,,dispersed,,climatic,,food shelter clothes,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901902167,,yes,224,124,124,312,560,01/11/2023,same_adm3,,,rejoin_family,0,1,0,0,,dispersed,,food shelter communication,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901902167,,,15178349,444a0dca-34ab-472a-86c8-e50caefc0f7b,23/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,304
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30906,,30901107168,Nalingula 1,yes,dispersed,,dnk,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In this gvh many people were not displaced ,15178350,d5267465-6479-4372-8057-1af0d8311490,23/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,305
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30906,,30901802221,Kaduya,yes,collective_centre,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,11,12,12,24,48,01/02/2024,diff_adm3,,,rejoin_family,0,1,0,0,,dispersed,,food shelter communication,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901802338,,,15178351,7a0ca314-6317-4455-b471-7600c49ef5c8,23/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,306
22/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30906,,30901071113,Matepwe,yes,dispersed,,yes,1,7,01/12/2023,yes,yes,MW3,climate_floods,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15178352,200302f8-1c25-481a-b103-0fc7b12ae3be,23/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,307
