response_id,survey_id,response_sensitivity,m1470_meta_enum_sex,m2690_loc_returnees_from_list,m2684_loc_arrivals_from_list,m2967_loc_idp_reason_chose_loc,s1534_loc_loc_access,m1461_loc_return_obs_unit,m2688_loc_arrivals_site_type,m1690_loc_depart_hh,m1535_loc_arrival_time,m0342_loc_site_type_multiple,m2693_loc_returnees_site_type,m2691_loc_area_disp_returnees_adm0_other,m2693_loc_returnees_site_type_other,m1725_meta_interview_type,m2694_loc_top_3_priority_need_returnee_other,m1584_loc_main_depart_reason_other,m1584_loc_main_depart_reason,m2967_loc_idp_reason_chose_loc_other,m2692_loc_reason_return_other,s2878_loc_top_3_priority_need_idp_other,m2688_loc_arrivals_site_type_other,m0329_loc_reason_disp_idp_other,m0329_loc_reason_disp_idp,m2686_loc_arrivals_origin_adm1,m1577_loc_main_dest_adm1,m2691_loc_area_disp_returnees_adm0,m2990_loc_depart_internal,m2687_loc_arrivals_origin_adm3,m2972_loc_num_women_return,m0847_loc_num_return_idp_hh,m2971_loc_num_men_return,m2973_loc_num_children_return,m0851_loc_num_return_idp_ind,m2694_loc_top_3_priority_need_returnee,m2695_loc_returnees_settle_adm4,m2692_loc_reason_return,s1322_loc_return_main_arrival,m1541_loc_num_depart_hh_period,m2685_loc_arrivals_origin_adm2,m0349_loc_depart_period,m1540_loc_num_depart_ind_period,m2968_loc_num_men_idp,m2969_loc_num_women_idp,m1537_loc_num_arrivals_hh,m2970_loc_num_children_idp,m0310_loc_num_idp_ind,s2878_loc_top_3_priority_need_idp,m1536_loc_num_arrival_ind_period,m1727_loc_main_group_arrival_date,m2689_loc_arrivals_settle_adm4,m0445_loc_site_id_ssid,_m1650_loc_gps_coords_altitude,m1650_loc_gps_coords,_m2696_meta_start_gps_altitude,_m1650_loc_gps_coords_precision,m0448_loc_site_name,m0305_meta_adm3_pcode,_m2696_meta_start_gps_precision,m1855_meta_assessment_date,_m2696_meta_start_gps_latitude,_m2696_meta_start_gps_longitude,m2696_meta_start_gps,m1658_meta_assessment_start,m0304_meta_adm2_pcode,_m1650_loc_gps_coords_longitude,_m1650_loc_gps_coords_latitude,m1844_meta_assessment_end,m0302_meta_adm0_pcode,m0489_meta_survey_round,m0303_meta_adm1_pcode,m2991_loc_depart_known,s2878_loc_top_3_priority_need_idp/transport,s2878_loc_top_3_priority_need_idp/communication,s2878_loc_top_3_priority_need_idp/dnk,s2878_loc_top_3_priority_need_idp/reunification,s2878_loc_top_3_priority_need_idp/electricity,s2878_loc_top_3_priority_need_idp/language,s2878_loc_top_3_priority_need_idp/medicines,m2694_loc_top_3_priority_need_returnee/transport,m2694_loc_top_3_priority_need_returnee/education,m2694_loc_top_3_priority_need_returnee/reunification,m2694_loc_top_3_priority_need_returnee/hygiene,m2694_loc_top_3_priority_need_returnee/security,s2878_loc_top_3_priority_need_idp/hygiene,s2878_loc_top_3_priority_need_idp/pnta,s2878_loc_top_3_priority_need_idp/security,s2878_loc_top_3_priority_need_idp/child_spaces,s2878_loc_top_3_priority_need_idp/return_support,s2878_loc_top_3_priority_need_idp/wash,m2694_loc_top_3_priority_need_returnee/communication,s2878_loc_top_3_priority_need_idp/education,m2694_loc_top_3_priority_need_returnee/nfi,m2694_loc_top_3_priority_need_returnee/agricultural_inputs,m2694_loc_top_3_priority_need_returnee/other,s2878_loc_top_3_priority_need_idp/nfi,m2694_loc_top_3_priority_need_returnee/accommodation,m2694_loc_top_3_priority_need_returnee/employment,m2694_loc_top_3_priority_need_returnee/drinking_water,m2692_loc_reason_return/other,s2878_loc_top_3_priority_need_idp/other,m2694_loc_top_3_priority_need_returnee/clothes,m2694_loc_top_3_priority_need_returnee/sanitation,s2878_loc_top_3_priority_need_idp/accommodation,s2878_loc_top_3_priority_need_idp/employment,s2878_loc_top_3_priority_need_idp/business,m2694_loc_top_3_priority_need_returnee/business,m2692_loc_reason_return/returned_assistance,s2878_loc_top_3_priority_need_idp/clothes,s2878_loc_top_3_priority_need_idp/drinking_water,m2694_loc_top_3_priority_need_returnee/health,s2878_loc_top_3_priority_need_idp/sanitation,m2694_loc_top_3_priority_need_returnee/cash,s2878_loc_top_3_priority_need_idp/cash,s2878_loc_top_3_priority_need_idp/health,m2692_loc_reason_return/no_assistance_found,m2694_loc_top_3_priority_need_returnee/shelter,m2692_loc_reason_return/rejoin_family,s2878_loc_top_3_priority_need_idp/shelter,m2694_loc_top_3_priority_need_returnee/food,s2878_loc_top_3_priority_need_idp/food,s2878_loc_top_3_priority_need_idp/recognition_qualifications,s2878_loc_top_3_priority_need_idp/legal_consular,s2878_loc_top_3_priority_need_idp/kindergarten,s2878_loc_top_3_priority_need_idp/information,s2878_loc_top_3_priority_need_idp/none,s2878_loc_top_3_priority_need_idp/pss,s2878_loc_top_3_priority_need_idp/protection,s2878_loc_top_3_priority_need_idp/school_supplies,s2878_loc_top_3_priority_need_idp/reporting,s2878_loc_top_3_priority_need_idp/vocational,m2694_loc_top_3_priority_need_returnee/language,m2694_loc_top_3_priority_need_returnee/information,m2694_loc_top_3_priority_need_returnee/recognition_qualifications,m2694_loc_top_3_priority_need_returnee/medicines,m2694_loc_top_3_priority_need_returnee/dnk,m2694_loc_top_3_priority_need_returnee/child_spaces,m2694_loc_top_3_priority_need_returnee/protection,m2694_loc_top_3_priority_need_returnee/kindergarten,m2694_loc_top_3_priority_need_returnee/legal_consular,m2694_loc_top_3_priority_need_returnee/electricity,m2694_loc_top_3_priority_need_returnee/none,m2694_loc_top_3_priority_need_returnee/pnta,m2694_loc_top_3_priority_need_returnee/school_supplies,m2694_loc_top_3_priority_need_returnee/pss,m2694_loc_top_3_priority_need_returnee/reporting,m2694_loc_top_3_priority_need_returnee/return_support,m2694_loc_top_3_priority_need_returnee/wash,m2694_loc_top_3_priority_need_returnee/vocational
771,3,public,male,diff_adm1,diff_adm1,economic,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW1,MW1,NULL,yes,NULL,2,2,2,7,11,food business shelter,"Lunguja, Peter",rejoin_family,2024-06-01 00:00:00,10,NULL,2024-01-01 00:00:00,43,5,7,7,16,28,food business shelter,28,2024-06-01 00:00:00,"Lunguja, Peter",30402045189,1056.656,-15.8431208 35.1122407 1056.656 0.981,1072.459,0.981,Lunguja,MW30402,1.968,2024-12-06 00:00:00.000000,-15.843062,35.1121783,-15.843062 35.1121783 1072.459 1.968,2024-12-09 14:38:04.000000,MW304,35.1122407,-15.8431208,2024-12-11 11:06:21.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3,public,female,diff_adm2,diff_adm3,climatic,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW2,NULL,NULL,MW30201 MW30210 MW30206,3,3,6,7,16,food accommodation business,"Chisuwi, Nsanama, Joho",rejoin_family,2024-06-01 00:00:00,2,MW302,2023-12-01 00:00:00,11,17,15,10,28,60,food accommodation business,60,2024-09-01 00:00:00,"Nsanama, Joho, Chisuwi",30201030071,678.680786132812,-14.9492189 35.5103584 678.6807861328125 4.995,677.854125976562,4.995,Makunganya,MW30201,5.36,2024-11-15 00:00:00.000000,-14.9611121,35.5188772,-14.9611121 35.5188772 677.8541259765625 5.36,2024-11-15 12:18:56.000000,MW302,35.5103584,-14.9492189,2024-11-15 13:13:56.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,3,public,female,diff_adm1,same_adm3,network,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,remote_inperson,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW1,NULL,yes,MW30214,3,2,3,4,10,food transport reunification,Mtimbuka,rejoin_family,2024-07-01 00:00:00,2,MW302,2023-11-01 00:00:00,12,10,20,14,33,63,food transport reunification,63,2023-11-01 00:00:00,"Mtimbuka, Magwira, m'bwerera and Dayimani",30209006017,760.2,-14.7581964 35.5659399 760.2 4.82,757.1,4.82,Mtimbuka,MW30214,4.32,2024-11-25 00:00:00.000000,-14.7580179,35.565897,-14.7580179 35.565897 757.1 4.32,2024-11-25 10:09:08.000000,MW302,35.5659399,-14.7581964,2024-11-26 10:31:34.000000,MWI,B2_01,MW3,yes,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,3,public,female,diff_adm3,diff_adm3,livelihood,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW2,NULL,NULL,MW30206 MW30210 MW30211,2,2,2,0,4,food shelter accommodation,"Nsanama, Chipaka, Simoko",no_assistance_found rejoin_family,2024-05-01 00:00:00,1,MW302,2023-10-01 00:00:00,5,10,10,5,7,27,food shelter business,27,2024-11-01 00:00:00,"Nsanama, Malowa, Chipaka",NULL,681.728271484375,-15.0049405 35.484171 681.728271484375 4.192,681.80712890625,4.192,Makunganya,MW30202,3.9,2024-11-15 00:00:00.000000,-15.0050633,35.4840724,-15.0050633 35.4840724 681.80712890625 3.9,2024-11-15 15:57:32.000000,MW302,35.484171,-15.0049405,2024-11-15 16:13:00.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,3,public,female,diff_adm2,diff_adm2,climatic,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,remote_inperson,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,NULL,22,18,19,49,90,shelter sanitation food,Wiliki,returned_assistance rejoin_family no_assistance_found,2024-09-01 00:00:00,15,MW301,2024-04-01 00:00:00,75,32,35,30,83,150,food shelter sanitation,150,2024-06-01 00:00:00,Wiliki,31201099253,596.222,-15.1398756 35.0762678 596.222 14.127,519.176,14.127,Wiliki,MW31205,4.196,2024-11-27 00:00:00.000000,-15.1401774,35.0765625,-15.1401774 35.0765625 519.176 4.196,2024-11-22 14:18:03.000000,MW312,35.0762678,-15.1398756,2024-11-27 10:09:25.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,3,public,female,same_adm3,same_adm3,livelihood,yes,yes,informal_settlement,yes,yes,informal_settlement,informal_settlement,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,MW30104,3,3,3,9,15,food shelter clothes,Nankumba,no_assistance_found rejoin_family,2024-08-01 00:00:00,7,MW301,2023-10-01 00:00:00,35,3,4,3,8,15,food shelter clothes,15,2023-11-01 00:00:00,Nankumba,30103038113,495.8,-14.3566179 34.8133408 495.8 4.06,496.4,4.06,Liganga,MW30104,1.8,2024-12-01 00:00:00.000000,-14.3565868,34.8133705,-14.3565868 34.8133705 496.40000000000003 1.8,2024-12-01 14:16:51.000000,MW301,34.8133408,-14.3566179,2024-12-01 14:29:19.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,3,public,male,same_adm3,same_adm3,network,yes,yes,informal_settlement,yes,yes,informal_settlement,informal_settlement,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,MW30104,95,95,95,285,475,food shelter clothes,Chilonga,rejoin_family returned_assistance,2023-09-01 00:00:00,9,MW301,2023-05-01 00:00:00,40,40,42,40,118,200,food shelter clothes,200,2024-01-01 00:00:00,Chilonga,30103072230,565.5,-14.4397685 34.8569761 565.5 4.26,545.5,4.26,Chilonga,MW30104,2.5,2024-12-01 00:00:00.000000,-14.4370664,34.8543051,-14.4370664 34.8543051 545.5 2.5,2024-12-01 12:36:17.000000,MW301,34.8569761,-14.4397685,2024-12-01 13:04:53.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,3,public,male,same_adm3,diff_adm2,economic,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,Marriage,other,NULL,NULL,NULL,NULL,NULL,climate_other,MW3,MW3,NULL,yes,NULL,2,6,4,18,24,food business health,"Mitawa, Mbalame, Masamba",rejoin_family returned_assistance,2024-02-01 00:00:00,8,MW315,2023-09-01 00:00:00,26,4,2,6,18,24,food employment return_support,24,2024-02-01 00:00:00,"Walala, Augustine, Mbalame",30401032096,1024.41479492187,-15.7126414 35.1799648 1024.414794921875 4.931,1020.62585449218,4.931,Mpama,MW30401,3.216,2024-12-07 00:00:00.000000,-15.7126379,35.1799538,-15.7126379 35.1799538 1020.6258544921875 3.216,2024-11-22 16:44:29.000000,MW304,35.1799648,-15.7126414,2024-12-07 20:52:28.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,3,public,male,diff_adm1,diff_adm1,livelihood,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_other,MW2,MW2,NULL,both,NULL,10,10,5,19,34,food health cash,"Nsanja, Nkuchila, Nankhwanya",no_assistance_found rejoin_family,2023-12-01 00:00:00,77,NULL,2024-01-01 00:00:00,350,34,37,30,55,126,food health cash,126,2023-12-01 00:00:00,"Kalungwe, Nsanja, Nanjala",30402013054,1189.006,-15.7888303 35.1356625 1189.006 2.199,0,2.199,Kalungwe,MW30402,3599.999,2024-12-04 00:00:00.000000,-15.751903,35.185477,-15.751903 35.185477 0.0 3599.999,2024-12-09 10:59:20.000000,MW304,35.1356625,-15.7888303,2024-12-10 16:00:54.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,3,public,male,diff_adm2,diff_adm2,livelihood,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,both,NULL,15,50,10,25,50,food health drinking_water,"Sawali, Mbemba, Likhomo",rejoin_family no_assistance_found,2023-11-01 00:00:00,90,MW305,2024-05-01 00:00:00,300,40,50,34,60,150,food health employment,150,2024-09-01 00:00:00,"Sawali, Likhomo, Mkwate",30402016066,993.812,-15.8048263 35.1301298 993.812 1.278,1067.57,1.278,Sawali,MW30402,1.397,2024-12-02 00:00:00.000000,-15.804683,35.1299983,-15.804683 35.1299983 1067.57 1.397,2024-12-09 15:21:57.000000,MW304,35.1301298,-15.8048263,2024-12-10 17:47:36.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,3,public,female,diff_adm0,diff_adm3,livelihood,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,MOZ,NULL,MW30211 MW30202 MW30221,1,1,4,0,5,food accommodation nfi,"Maweha, Liwonde, Mponda",rejoin_family no_assistance_found,2024-11-01 00:00:00,5,MW302,2024-05-01 00:00:00,20,3,1,1,2,6,food accommodation business,6,2023-10-01 00:00:00,"Mlinde, Maweha, Liwonde",30201041074,613.629028320312,-14.889069 35.4795835 613.6290283203125 4.824,608.069091796875,4.824,Maweha,MW30201,6.432,2024-11-17 00:00:00.000000,-14.8902828,35.4788575,-14.8902828 35.4788575 608.069091796875 6.432,2024-11-17 14:48:39.000000,MW302,35.4795835,-14.889069,2024-11-17 15:12:29.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,3,public,female,diff_adm3,diff_adm2,livelihood,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,NULL,no,NULL,13,7,17,13,43,food accommodation business,"Naungu, Mliwo, Kalonjere, KAUDZU",rejoin_family no_assistance_found,2024-10-01 00:00:00,3,MW312,2024-03-01 00:00:00,7,13,11,8,22,46,food accommodation drinking_water,46,2024-03-01 00:00:00,"Kalonjere, Mliwo, Naungu",30221780016,487.820434570312,-15.0635384 35.2362314 487.8204345703125 4.466,469.775146484375,4.466,Kaudzu,MW30221,7.504,2024-11-27 00:00:00.000000,-15.0665021,35.2327557,-15.0665021 35.2327557 469.775146484375 7.504,2024-11-27 14:41:36.000000,MW302,35.2362314,-15.0635384,2024-11-27 15:37:06.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,3,public,female,same_adm3,diff_adm3,livelihood,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,yes,MW30508,62,32,34,64,160,food shelter employment,"Josamu, Reuben, Mwambula",rejoin_family no_assistance_found,2024-08-01 00:00:00,52,MW305,2024-02-01 00:00:00,234,26,32,25,67,125,food employment health,125,2024-06-01 00:00:00,"Kantukule, Mwangata, Duncan",30508027044,864.8,-15.8867629 34.9320716 864.8000000000001 3.375,872.6,3.375,Mwambula,MW30508,1.9,2024-11-22 00:00:00.000000,-15.8870667,34.9329719,-15.8870667 34.9329719 872.6 1.9,2024-11-22 10:05:24.000000,MW305,34.9320716,-15.8867629,2024-12-03 21:59:22.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,3,public,male,diff_adm3,diff_adm1,climatic,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW2,MW2,NULL,yes,NULL,4,10,6,12,22,food employment cash,"Mchere, Lunda, Gogomwa",rejoin_family no_assistance_found,2024-04-01 00:00:00,45,NULL,2024-10-01 00:00:00,270,89,98,100,163,350,food shelter business,350,2023-12-01 00:00:00,"Mchere, Lunda, Gogomwa",30402045190,967.119,-15.8478858 35.1106651 967.119 1.517,969.996,1.517,Mchere,MW30402,1.92,2024-12-06 00:00:00.000000,-15.8503936,35.1398525,-15.8503936 35.1398525 969.996 1.92,2024-12-09 13:49:14.000000,MW304,35.1106651,-15.8478858,2024-12-10 17:17:39.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,3,public,male,diff_adm3,diff_adm3,livelihood,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,yes,MW30401 MW30403 MW30404,6,6,6,20,32,food accommodation clothes,"Chilambe, Ntenje, Nathanana",rejoin_family no_assistance_found,2024-08-01 00:00:00,13,MW304,2024-09-01 00:00:00,65,9,10,11,44,63,food accommodation clothes,63,2024-08-01 00:00:00,"Chilambe, Ntenje, Nathanana",30402010038,932.603,-15.7671976 35.1741625 932.603 0.926,0,0.926,Chilambe,MW30402,699.999,2024-12-02 00:00:00.000000,-15.7355065,35.1377073,-15.7355065 35.1377073 0.0 699.999,2024-12-09 17:19:15.000000,MW304,35.1741625,-15.7671976,2024-12-10 17:57:46.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,3,public,female,same_adm3,same_adm3,climatic,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,remote_inperson,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,yes,MW31205,31,29,30,84,145,sanitation shelter food,Maganga,returned_assistance rejoin_family,2024-07-01 00:00:00,15,MW312,2024-03-01 00:00:00,75,22,24,22,64,110,food shelter sanitation,110,2024-06-01 00:00:00,Maganga,31201099168,534.963,-15.1628059 34.9685622 534.963 1.34,0,1.34,Maganga,MW31205,4199.999,2024-11-28 00:00:00.000000,-15.1638241,34.8794869,-15.1638241 34.8794869 0.0 4199.999,2024-11-23 08:41:07.000000,MW312,34.9685622,-15.1628059,2024-11-28 16:28:26.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,3,public,male,diff_adm0,diff_adm3,network,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,MOZ,no,MW31003,15,45,35,85,135,food drinking_water,"Muonda, Galonga, Chadire",returned_assistance rejoin_family,2024-05-01 00:00:00,55,MW310,2023-10-01 00:00:00,247,8,7,15,52,67,food shelter cash,67,2024-04-01 00:00:00,"Galonga, Chadire, Muonda",31003801200,208,-15.9765164 34.4671597 208.0 4.445,204,4.445,Galonga,MW31003,5.25,2024-11-28 00:00:00.000000,-15.9764647,34.4671852,-15.9764647 34.4671852 204.0 5.25,2024-11-26 11:44:18.000000,MW310,34.4671597,-15.9765164,2024-11-28 18:21:49.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,3,public,female,same_adm3,diff_adm2,economic,yes,yes,dispersed,yes,yes,dispersed,dispersed,NULL,NULL,remote_inperson,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,yes,NULL,4,3,3,10,17,food shelter sanitation,Nkolola,returned_assistance rejoin_family,2024-05-01 00:00:00,6,MW307,2024-04-01 00:00:00,30,8,9,8,23,40,food health sanitation,40,2024-02-01 00:00:00,Nkolola,31201104186,561.043,-15.1269431 34.9978888 561.043 1.255,0,1.255,Nkolola,MW31205,2799.999,2024-11-29 00:00:00.000000,-14.8186057,34.6436502,-14.8186057 34.6436502 0.0 2799.999,2024-11-23 10:04:41.000000,MW312,34.9978888,-15.1269431,2024-11-29 16:40:14.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,3,public,male,same_adm3,same_adm3,livelihood,yes,yes,informal_settlement,yes,yes,informal_settlement,informal_settlement,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,yes,MW30104,25,14,20,35,80,food shelter clothes,Nankumba,returned_assistance rejoin_family,2023-11-01 00:00:00,120,MW301,2023-08-01 00:00:00,600,50,70,46,110,230,food shelter clothes,230,2023-12-01 00:00:00,Nankumba,30103055097,481.8,-14.3644715 34.8166132 481.8 4.833,483.7,4.833,Nankumba,MW30104,2.9,2024-12-01 00:00:00.000000,-14.364435,34.8166217,-14.364435 34.8166217 483.70000000000005 2.9,2024-12-01 13:57:17.000000,MW301,34.8166132,-14.3644715,2024-12-01 14:10:12.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
